Index,uv,dv,ubar,dbar
491,0.8482883617443917,1.126908728328865,0.8482883617443917,1.126908728328865
492,0.846554543551153,1.124656205034875,0.846554543551153,1.124656205034875
493,0.8430642373038079,1.1201133738082243,0.8430642373038079,1.1201133738082243
494,0.8430096642147106,1.1200422551569251,0.8430096642147106,1.1200422551569251
495,0.8414706712003068,1.1180355399064665,0.8414706712003068,1.1180355399064665
496,0.8343868356573406,1.1087705906301613,0.8343868356573406,1.1087705906301613
497,0.8325355535905734,1.1063416046379977,0.8325355535905734,1.1063416046379977
498,0.8171099834376895,1.085976592827911,0.8171099834376895,1.085976592827911
499,0.8168856575117746,1.0856787603997555,0.8168856575117746,1.0856787603997555
500,0.8140187348726091,1.0818681366988954,0.8140187348726091,1.0818681366988954
501,0.8116208929797432,1.078674889327045,0.8116208929797432,1.078674889327045
502,0.8087299857160768,1.0748175799581476,0.8087299857160768,1.0748175799581476
503,0.8043565188296452,1.0689665571437135,0.8043565188296452,1.0689665571437135
504,0.8005912967981778,1.0639141724372347,0.8005912967981778,1.0639141724372347
505,0.7924279432426895,1.0529116617689052,0.7924279432426895,1.0529116617689052
506,0.7836925242556592,1.041063700204905,0.7836925242556592,1.041063700204905
507,0.782157334647574,1.0389734612993426,0.782157334647574,1.0389734612993426
508,0.7792803232864247,1.03504973614733,0.7792803232864247,1.03504973614733
509,0.7782684113491872,1.0336676400657707,0.7782684113491872,1.0336676400657707
510,0.7782217908860594,1.0336039390780245,0.7782217908860594,1.0336039390780245
511,0.770056229939752,1.0224118403077862,0.770056229939752,1.0224118403077862
512,0.7650491039542108,1.01551423465387,0.7650491039542108,1.01551423465387
513,0.7648833759109483,1.01528548108452,0.7648833759109483,1.01528548108452
514,0.7613233236465322,1.0103645018606306,0.7613233236465322,1.0103645018606306
515,0.7587734027808644,1.0068314814215766,0.7587734027808644,1.0068314814215766
516,0.755848595344127,1.002770436681451,0.755848595344127,1.002770436681451
517,0.7534053643095396,0.9993709697586706,0.7534053643095396,0.9993709697586706
518,0.7504682430760061,0.9952757334060434,0.7504682430760061,0.9952757334060434
519,0.7423127571975937,0.9838549701742081,0.7423127571975937,0.9838549701742081
520,0.7373862143967549,0.976920282425824,0.7373862143967549,0.976920282425824
521,0.7347326254897218,0.973173798951582,0.7347326254897218,0.973173798951582
522,0.7172298709031188,0.9482619439750639,0.7172298709031188,0.9482619439750639
523,0.7152734319724923,0.9454553710807196,0.7152734319724923,0.9454553710807196
524,0.7115125795598282,0.940047720964499,0.7115125795598282,0.940047720964499
